,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position,Name,Rotowire Name,Full Name,Starter
502,61800-68547:Tyler O'Neill,61800-68547,OF,Tyler,Tyler O'Neill,O'Neill,10.7971426827567,70.0,3200,SF@STL,STL,SF,,,,,,OF/UTIL,T. O'Neill,T. O'Neill,Tyler O'Neill,1.0
503,61800-52180:Austin Meadows,61800-52180,OF,Austin,Austin Meadows,Meadows,11.4639537722565,86.0,3200,TB@ATL,TB,ATL,,,,,,OF/UTIL,A. Meadows,A. Meadows,Austin Meadows,1.0
504,61800-38117:Adam Duvall,61800-38117,OF,Adam,Adam Duvall,Duvall,10.1925003051758,80.0,3200,MIA@PHI,MIA,PHI,,,,,,OF/UTIL,Adam Duvall,Adam Duvall,Adam Duvall,1.0
505,61800-79093:Eloy Jimenez,61800-79093,OF,Eloy,Eloy Jimenez,Jimenez,11.2672729492188,55.0,3200,HOU@CWS,CWS,HOU,IL,Pectoral,,,,OF/UTIL,,,,
506,61800-85504:Brandon Lowe,61800-85504,2B/OF,Brandon,Brandon Lowe,Lowe,10.6499997093564,84.0,3200,TB@ATL,TB,ATL,,,,,,2B/OF/UTIL,Brandon Lowe,Brandon Lowe,Brandon Lowe,1.0
507,61800-13854:Robbie Grossman,61800-13854,OF,Robbie,Robbie Grossman,Grossman,10.7298850574713,87.0,3200,MIN@DET,DET,MIN,,,,,,OF/UTIL,,,,
508,61800-61553:Yoan Moncada,61800-61553,3B,Yoan,Yoan Moncada,Moncada,9.87249984741211,80.0,3100,HOU@CWS,CWS,HOU,,,,,,3B/UTIL,Yoan Moncada,Yoan Moncada,Yoan Moncada,1.0
509,61800-21074:Michael A. Taylor,61800-21074,OF,Michael A.,Michael A. Taylor,Taylor,7.82195151724466,82.0,3100,BAL@KC,KC,BAL,,,,,,OF/UTIL,M. Taylor,M. Taylor,Michael A. Taylor,1.0
510,61800-52162:Hunter Dozier,61800-52162,3B/OF,Hunter,Hunter Dozier,Dozier,7.00533365885417,75.0,3100,BAL@KC,KC,BAL,,,,,,3B/OF/UTIL,H. Dozier,H. Dozier,Hunter Dozier,1.0
511,61800-79074:Austin Riley,61800-79074,3B,Austin,Austin Riley,Riley,9.67888861762153,90.0,3100,TB@ATL,ATL,TB,,,,,,3B/UTIL,Austin Riley,Austin Riley,Austin Riley,1.0
512,61800-79230:Bryan Reynolds,61800-79230,OF,Bryan,Bryan Reynolds,Reynolds,11.5011233211903,89.0,3100,NYM@PIT,PIT,NYM,,,,,,OF/UTIL,B. Reynolds,B. Reynolds,Bryan Reynolds,1.0
513,61800-12113:Josh Donaldson,61800-12113,3B,Josh,Josh Donaldson,Donaldson,10.1338028169014,71.0,3100,MIN@DET,MIN,DET,,,,,,3B/UTIL,,,,
514,61800-23107:Jorge Soler,61800-23107,OF,Jorge,Jorge Soler,Soler,6.78333318801153,84.0,3000,BAL@KC,KC,BAL,,,,,,OF/UTIL,,,,
515,61800-80457:Adam Engel,61800-80457,OF,Adam,Adam Engel,Engel,12.1,15.0,3000,HOU@CWS,CWS,HOU,,,,,,OF/UTIL,Adam Engel,Adam Engel,Adam Engel,1.0
516,61800-80462:Paul DeJong,61800-80462,SS,Paul,Paul DeJong,DeJong,8.40937519073486,64.0,3000,SF@STL,STL,SF,,,,,,SS/UTIL,Paul DeJong,Paul DeJong,Paul DeJong,1.0
517,61800-82527:Jazz Chisholm Jr.,61800-82527,2B/SS,Jazz,Jazz Chisholm Jr.,Chisholm Jr.,10.5304344287817,69.0,3000,MIA@PHI,MIA,PHI,,,,,,2B/SS/UTIL,,,,
518,61800-13188:Jean Segura,61800-13188,2B/3B/SS,Jean,Jean Segura,Segura,9.875,64.0,3000,MIA@PHI,PHI,MIA,,,,,,2B/3B/SS/UTIL,Jean Segura,Jean Segura,Jean Segura,1.0
519,61800-68522:Alex Bregman,61800-68522,3B,Alex,Alex Bregman,Bregman,10.6847461765095,59.0,3000,HOU@CWS,HOU,CWS,IL,Quadriceps,,,,3B/UTIL,,,,
520,61800-52197:Brian Goodwin,61800-52197,OF,Brian,Brian Goodwin,Goodwin,10.6259256998698,27.0,3000,HOU@CWS,CWS,HOU,,,,,,OF/UTIL,,,,
521,61800-70898:Adam Frazier,61800-70898,2B/OF,Adam,Adam Frazier,Frazier,10.0780217097356,91.0,3000,NYM@PIT,PIT,NYM,,,,,,2B/OF/UTIL,Adam Frazier,Adam Frazier,Adam Frazier,1.0
522,61800-85261:Randy Arozarena,61800-85261,OF,Randy,Randy Arozarena,Arozarena,10.4392860049293,84.0,3000,TB@ATL,TB,ATL,,,,,,OF/UTIL,R. Arozarena,R. Arozarena,Randy Arozarena,1.0
523,61800-13864:Joc Pederson,61800-13864,OF,Joc,Joc Pederson,Pederson,9.16933349609375,75.0,3000,TB@ATL,ATL,TB,,,,,,OF/UTIL,,,,
524,61800-12985:Avisail Garcia,61800-12985,OF,Avisail,Avisail Garcia,Garcia,10.1602408167828,83.0,2900,MIL@CIN,MIL,CIN,,,,,,OF/UTIL,A. Garcia,A. Garcia,Avisail Garcia,1.0
525,61800-5181:Yadier Molina,61800-5181,C,Yadier,Yadier Molina,Molina,8.46000017438616,70.0,2900,SF@STL,STL,SF,,,,,,C/1B/UTIL,Y. Molina,Y. Molina,Yadier Molina,1.0
526,61800-13487:Tommy Pham,61800-13487,OF,Tommy,Tommy Pham,Pham,9.92087898673592,91.0,2900,SD@WSH,SD,WSH,,,,,,OF/UTIL,Tommy Pham,Tommy Pham,Tommy Pham,1.0
527,61800-83182:Eric Haase,61800-83182,C/OF,Eric,Eric Haase,Haase,10.4155558268229,45.0,2900,MIN@DET,DET,MIN,DTD,Head,,,,C/1B/OF/UTIL,Eric Haase,Eric Haase,Eric Haase,1.0
528,61800-83182:Eric Haase,61800-83182,C/OF,Eric,Eric Haase,Haase,10.4155558268229,45.0,2900,MIN@DET,DET,MIN,DTD,Head,,,,C/1B/OF/UTIL,Eric Haase,Eric Haase,Eric Haase,1.0
529,61800-79120:Yandy Diaz,61800-79120,1B/3B,Yandy,Yandy Diaz,Diaz,8.4000001565004,78.0,2900,TB@ATL,TB,ATL,,,,,,C/1B/3B/UTIL,Yandy Diaz,Yandy Diaz,Yandy Diaz,1.0
530,61800-5488:Joey Votto,61800-5488,1B,Joey,Joey Votto,Votto,10.0698416573661,63.0,2900,MIL@CIN,CIN,MIL,,,,,,C/1B/UTIL,Joey Votto,Joey Votto,Joey Votto,1.0
531,61800-79216:Ke'Bryan Hayes,61800-79216,3B,Ke'Bryan,Ke'Bryan Hayes,Hayes,9.64102564102564,39.0,2900,NYM@PIT,PIT,NYM,,,,,,3B/UTIL,K. Hayes,K. Hayes,Ke'Bryan Hayes,1.0
532,61800-21874:Jorge Polanco,61800-21874,2B/SS,Jorge,Jorge Polanco,Polanco,10.1940474737258,84.0,2900,MIN@DET,MIN,DET,,,,,,2B/SS/UTIL,,,,
533,61800-14000:Darin Ruf,61800-14000,OF,Darin,Darin Ruf,Ruf,7.20000020011527,61.0,2900,SF@STL,SF,STL,,,,,,OF/UTIL,Darin Ruf,Darin Ruf,Darin Ruf,1.0
534,61800-108450:Tommy Edman,61800-108450,2B/OF,Tommy,Tommy Edman,Edman,9.01555582682292,90.0,2900,SF@STL,STL,SF,,,,,,2B/OF/UTIL,Tommy Edman,Tommy Edman,Tommy Edman,1.0
535,61800-6292:Buster Posey,61800-6292,1B,Buster,Buster Posey,Posey,10.9655172413793,58.0,2800,SF@STL,SF,STL,IL,Thumb,,,,C/1B/UTIL,,,,
536,61800-16948:Kolten Wong,61800-16948,2B,Kolten,Kolten Wong,Wong,10.4054543235085,55.0,2800,MIL@CIN,MIL,CIN,,,,,,2B/UTIL,Kolten Wong,Kolten Wong,Kolten Wong,1.0
537,61800-17012:Curt Casali,61800-17012,C,Curt,Curt Casali,Casali,6.87727286598899,44.0,2800,SF@STL,SF,STL,,,,,,C/1B/UTIL,Curt Casali,Curt Casali,Curt Casali,1.0
538,61800-38016:Jesus Aguilar,61800-38016,1B,Jesus,Jesus Aguilar,Aguilar,10.0363637750799,88.0,2800,MIA@PHI,MIA,PHI,,,,,,C/1B/UTIL,,,,
539,61800-79188:Alex Kirilloff,61800-79188,OF,Alex,Alex Kirilloff,Kirilloff,9.17142813546317,56.0,2800,MIN@DET,MIN,DET,,,,,,OF/UTIL,,,,
540,61800-102308:Jonathan India,61800-102308,2B/3B,Jonathan,Jonathan India,India,9.88395031587577,81.0,2800,MIL@CIN,CIN,MIL,,,,,,2B/3B/UTIL,J. India,J. India,Jonathan India,1.0
541,61800-81953:Austin Hays,61800-81953,OF,Austin,Austin Hays,Hays,9.4213116755251,61.0,2700,BAL@KC,BAL,KC,,,,,,OF/UTIL,Austin Hays,Austin Hays,Austin Hays,1.0
542,61800-12900:Brandon Belt,61800-12900,1B,Brandon,Brandon Belt,Belt,10.2363636363636,55.0,2700,SF@STL,SF,STL,IL,Knee,,,,C/1B/UTIL,,,,
543,61800-82611:Akil Baddoo,61800-82611,OF,Akil,Akil Baddoo,Baddoo,9.34507042253521,71.0,2700,MIN@DET,DET,MIN,,,,,,OF/UTIL,,,,
544,61800-68525:J.D. Davis,61800-68525,3B/OF,J.D.,J.D. Davis,Davis,11.4937496185303,16.0,2700,NYM@PIT,NYM,PIT,,,,,,3B/OF/UTIL,J.D. Davis,J.D. Davis,J.D. Davis,1.0
545,61800-52168:Colin Moran,61800-52168,1B/3B,Colin,Colin Moran,Moran,7.44285739198023,49.0,2700,NYM@PIT,PIT,NYM,IL,Wrist,,,,C/1B/3B/UTIL,,,,
546,61800-13390:Miguel Rojas,61800-13390,SS,Miguel,Miguel Rojas,Rojas,8.98142874581473,70.0,2700,MIA@PHI,MIA,PHI,,,,,,SS/UTIL,Miguel Rojas,Miguel Rojas,Miguel Rojas,1.0
547,61800-60642:Michael Conforto,61800-60642,OF,Michael,Michael Conforto,Conforto,7.17962985568576,54.0,2700,NYM@PIT,NYM,PIT,,,,,,OF/UTIL,M. Conforto,M. Conforto,Michael Conforto,1.0
548,61800-79136:Daz Cameron,61800-79136,OF,Daz,Daz Cameron,Cameron,9.90000017951517,17.0,2700,MIN@DET,DET,MIN,IL,Toe,,,,OF/UTIL,,,,
549,61800-79249:Harrison Bader,61800-79249,OF,Harrison,Harrison Bader,Bader,9.40606042110559,33.0,2700,SF@STL,STL,SF,,,,,,OF/UTIL,H. Bader,H. Bader,Harrison Bader,1.0
550,61800-5607:Evan Longoria,61800-5607,3B,Evan,Evan Longoria,Longoria,10.4919995117188,50.0,2700,SF@STL,SF,STL,IL,Shoulder,,,,3B/UTIL,,,,
551,61800-71182:Jeimer Candelario,61800-71182,1B/3B,Jeimer,Jeimer Candelario,Candelario,8.11566235645708,83.0,2700,MIN@DET,DET,MIN,,,,,,C/1B/3B/UTIL,,,,
552,61800-13841:Didi Gregorius,61800-13841,SS,Didi,Didi Gregorius,Gregorius,8.90000013871626,44.0,2700,MIA@PHI,PHI,MIA,,,,,,SS/UTIL,,,,
553,61800-71507:Yuli Gurriel,61800-71507,1B,Yuli,Yuli Gurriel,Gurriel,10.5976469152114,85.0,2700,HOU@CWS,HOU,CWS,,,,,,C/1B/UTIL,Yuli Gurriel,Yuli Gurriel,Yuli Gurriel,1.0
554,61800-79884:Anthony Santander,61800-79884,OF,Anthony,Anthony Santander,Santander,7.57666676839193,60.0,2600,BAL@KC,BAL,KC,,,,,,OF/UTIL,A. Santander,A. Santander,Anthony Santander,1.0
555,61800-135239:Rodolfo Castro,61800-135239,SS,Rodolfo,Rodolfo Castro,Castro,9.82857186453683,7.0,2600,NYM@PIT,PIT,NYM,,,,,,SS/UTIL,,,,
556,61800-16950:Miguel Sano,61800-16950,1B,Miguel,Miguel Sano,Sano,8.73478278560915,69.0,2600,MIN@DET,MIN,DET,,,,,,C/1B/UTIL,,,,
557,61800-72261:Guillermo Heredia,61800-72261,OF,Guillermo,Guillermo Heredia,Heredia,7.88032806896773,61.0,2600,TB@ATL,ATL,TB,,,,,,OF/UTIL,G. Heredia,G. Heredia,Guillermo Heredia,1.0
558,61800-16981:Yan Gomes,61800-16981,C,Yan,Yan Gomes,Gomes,8.87377029168801,61.0,2600,SD@WSH,WSH,SD,IL,Oblique,,,,C/1B/UTIL,,,,
559,61800-119495:Andrew Vaughn,61800-119495,1B/OF,Andrew,Andrew Vaughn,Vaughn,8.09870098163555,77.0,2600,HOU@CWS,CWS,HOU,,,,,,C/1B/OF/UTIL,A. Vaughn,A. Vaughn,Andrew Vaughn,1.0
560,61800-5118:Miguel Cabrera,61800-5118,1B,Miguel,Miguel Cabrera,Cabrera,7.71159384907156,69.0,2600,MIN@DET,DET,MIN,,,,,,C/1B/UTIL,,,,
561,61800-13430:Jonathan Villar,61800-13430,2B/3B/SS,Jonathan,Jonathan Villar,Villar,7.89857177734375,70.0,2600,NYM@PIT,NYM,PIT,,,,,,2B/3B/SS/UTIL,,,,
562,61800-21633:Eugenio Suarez,61800-21633,3B/SS,Eugenio,Eugenio Suarez,Suarez,9.12613608620384,88.0,2600,MIL@CIN,CIN,MIL,,,,,,3B/SS/UTIL,E. Suarez,E. Suarez,Eugenio Suarez,1.0
563,61800-54401:Manuel Margot,61800-54401,OF,Manuel,Manuel Margot,Margot,9.0973687422903,76.0,2600,TB@ATL,TB,ATL,IL,Hamstring,,,,OF/UTIL,,,,
564,61800-79082:Ryan Mountcastle,61800-79082,1B/OF,Ryan,Ryan Mountcastle,Mountcastle,9.38823529411765,85.0,2600,BAL@KC,BAL,KC,,,,,,C/1B/OF/UTIL,R. Mountcastle,R. Mountcastle,Ryan Mountcastle,1.0
565,61800-60655:Willy Adames,61800-60655,SS,Willy,Willy Adames,Adames,9.83956070784684,91.0,2600,MIL@CIN,MIL,CIN,,,,,,SS/UTIL,Willy Adames,Willy Adames,Willy Adames,1.0
566,61800-85307:Jeff McNeil,61800-85307,2B/3B,Jeff,Jeff McNeil,McNeil,6.70363658558239,55.0,2600,NYM@PIT,NYM,PIT,,,,,,2B/3B/UTIL,Jeff McNeil,Jeff McNeil,Jeff McNeil,1.0
567,61800-38319:Odubel Herrera,61800-38319,OF,Odubel,Odubel Herrera,Herrera,8.67903186428931,62.0,2600,MIA@PHI,PHI,MIA,IL,Ankle,,,,OF/UTIL,,,,
568,61800-13771:Josh Harrison,61800-13771,2B/3B,Josh,Josh Harrison,Harrison,8.4518988886966,79.0,2600,SD@WSH,WSH,SD,,,,,,2B/3B/UTIL,J. Harrison,J. Harrison,Josh Harrison,1.0
569,61800-79400:Dylan Carlson,61800-79400,OF,Dylan,Dylan Carlson,Carlson,8.57444458007813,90.0,2600,SF@STL,STL,SF,,,,,,OF/UTIL,D. Carlson,D. Carlson,Dylan Carlson,1.0
570,61800-12168:Starlin Castro,61800-12168,2B,Starlin,Starlin Castro,Castro,7.41379310344828,87.0,2600,SD@WSH,WSH,SD,O,Personal,,,,2B/UTIL,,,,
571,61800-102362:Trevor Larnach,61800-102362,OF,Trevor,Trevor Larnach,Larnach,8.36607142857143,56.0,2600,MIN@DET,MIN,DET,,,,,,OF/UTIL,,,,
572,61800-135216:Chas McCormick,61800-135216,OF,Chas,Chas McCormick,McCormick,8.61929803145559,57.0,2500,HOU@CWS,HOU,CWS,,,,,,OF/UTIL,,,,
573,61800-135290:John Nogowski,61800-135290,1B,John,John Nogowski,Nogowski,4.55714280264718,28.0,2500,NYM@PIT,PIT,NYM,,,,,,C/1B/UTIL,J. Nogowski,J. Nogowski,John Nogowski,1.0
574,61800-12434:Lorenzo Cain,61800-12434,OF,Lorenzo,Lorenzo Cain,Cain,8.48064496440272,31.0,2500,MIL@CIN,MIL,CIN,IL,Hamstring,,,,OF/UTIL,,,,
575,61800-102621:Wander Franco,61800-102621,SS,Wander,Wander Franco,Franco,9.32352941176471,17.0,2500,TB@ATL,TB,ATL,,,,,,SS/UTIL,W. Franco,W. Franco,Wander Franco,1.0
576,61800-12931:Wil Myers,61800-12931,OF,Wil,Wil Myers,Myers,8.83571443103609,84.0,2500,SD@WSH,SD,WSH,,,,,,OF/UTIL,Wil Myers,Wil Myers,Wil Myers,1.0
577,61800-82569:Gavin Sheets,61800-82569,1B,Gavin,Gavin Sheets,Sheets,10.859999593099,15.0,2500,HOU@CWS,CWS,HOU,,,,,,C/1B/UTIL,,,,
578,61800-53994:Josh Bell,61800-53994,1B,Josh,Josh Bell,Bell,9.27297313793286,74.0,2500,SD@WSH,WSH,SD,,,,,,C/1B/UTIL,,,,
579,61800-17171:James McCann,61800-17171,C,James,James McCann,McCann,6.4714284128957,77.0,2500,NYM@PIT,NYM,PIT,,,,,,C/1B/UTIL,James McCann,James McCann,James McCann,1.0
580,61800-52178:Maikel Franco,61800-52178,3B,Maikel,Maikel Franco,Franco,7.97922109628653,77.0,2500,BAL@KC,BAL,KC,IL,Ankle,,,,3B/UTIL,,,,
581,61800-70665:Jacob Stallings,61800-70665,C,Jacob,Jacob Stallings,Stallings,8.61176434685202,68.0,2500,NYM@PIT,PIT,NYM,,,,,,C/1B/UTIL,J. Stallings,J. Stallings,Jacob Stallings,1.0
582,61800-37983:Mike Zunino,61800-37983,C,Mike,Mike Zunino,Zunino,9.79047599671379,63.0,2500,TB@ATL,TB,ATL,,,,,,C/1B/UTIL,,,,
583,61800-81046:Garrett Cooper,61800-81046,1B/OF,Garrett,Garrett Cooper,Cooper,8.8,70.0,2500,MIA@PHI,MIA,PHI,,,,,,C/1B/OF/UTIL,,,,
584,61800-79141:Ryan O'Hearn,61800-79141,1B,Ryan,Ryan O'Hearn,O'Hearn,6.56052639609889,38.0,2500,BAL@KC,KC,BAL,,,,,,C/1B/UTIL,Ryan O'Hearn,Ryan O'Hearn,Ryan O'Hearn,1.0
585,61800-38196:Jake Lamb,61800-38196,1B/3B,Jake,Jake Lamb,Lamb,7.61935474026588,31.0,2500,HOU@CWS,CWS,HOU,IL,Quadriceps,,,,C/1B/3B/UTIL,,,,
586,61800-13638:Wilmer Flores,61800-13638,2B/3B,Wilmer,Wilmer Flores,Flores,7.4375,80.0,2500,SF@STL,SF,STL,,,,,,2B/3B/UTIL,W. Flores,W. Flores,Wilmer Flores,1.0
587,61800-79225:Luis Urias,61800-79225,2B/SS,Luis,Luis Urias,Urias,9.5625,88.0,2500,MIL@CIN,MIL,CIN,,,,,,2B/SS/UTIL,Luis Urias,Luis Urias,Luis Urias,1.0
588,61800-21890:Orlando Arcia,61800-21890,SS,Orlando,Orlando Arcia,Arcia,7.27692295954778,13.0,2500,TB@ATL,ATL,TB,,,,,,SS/UTIL,O. Arcia,O. Arcia,Orlando Arcia,1.0
589,61800-38282:Daniel Vogelbach,61800-38282,1B,Daniel,Daniel Vogelbach,Vogelbach,6.09850755378382,67.0,2500,MIL@CIN,MIL,CIN,IL,Hamstring,,,,C/1B/UTIL,,,,
590,61800-101827:Luis Arraez,61800-101827,2B,Luis,Luis Arraez,Arraez,8.49843788146973,64.0,2500,MIN@DET,MIN,DET,,,,,,2B/UTIL,Luis Arraez,Luis Arraez,Luis Arraez,1.0
591,61800-101827:Luis Arraez,61800-101827,2B,Luis,Luis Arraez,Arraez,8.49843788146973,64.0,2500,MIN@DET,MIN,DET,,,,,,2B/UTIL,Luis Arraez,Luis Arraez,Luis Arraez,1.0
592,61800-38571:Travis Shaw,61800-38571,1B/3B,Travis,Travis Shaw,Shaw,6.94285692487444,56.0,2500,MIL@CIN,MIL,CIN,IL,Shoulder,,,,C/1B/3B/UTIL,,,,
593,61800-102370:Alec Bohm,61800-102370,1B/3B,Alec,Alec Bohm,Bohm,7.9188232421875,85.0,2500,MIA@PHI,PHI,MIA,IL,Illness,,,,C/1B/3B/UTIL,,,,
594,61800-53757:Rob Refsnyder,61800-53757,2B,Rob,Rob Refsnyder,Refsnyder,9.22222222222222,18.0,2400,MIN@DET,MIN,DET,IL,Hamstring,,,,2B/UTIL,,,,
595,61800-119368:Ryan Jeffers,61800-119368,C,Ryan,Ryan Jeffers,Jeffers,7.49729713233742,37.0,2400,MIN@DET,MIN,DET,,,,,,C/1B/UTIL,Ryan Jeffers,Ryan Jeffers,Ryan Jeffers,1.0
596,61800-82555:Willi Castro,61800-82555,3B/SS,Willi,Willi Castro,Castro,7.53783767287796,74.0,2400,MIN@DET,DET,MIN,,,,,,3B/SS/UTIL,,,,
597,61800-12928:Eric Hosmer,61800-12928,1B,Eric,Eric Hosmer,Hosmer,8.41411779067096,85.0,2400,SD@WSH,SD,WSH,,,,,,C/1B/UTIL,Eric Hosmer,Eric Hosmer,Eric Hosmer,1.0
598,61800-17167:Brad Miller,61800-17167,1B,Brad,Brad Miller,Miller,6.36351343103357,74.0,2400,MIA@PHI,PHI,MIA,,,,,,C/1B/UTIL,,,,
599,61800-13102:Freddy Galvis,61800-13102,2B/SS,Freddy,Freddy Galvis,Galvis,8.11388905843099,72.0,2400,BAL@KC,BAL,KC,IL,Quadriceps,,,,2B/SS/UTIL,,,,
600,61800-17198:Tommy La Stella,61800-17198,2B/3B,Tommy,Tommy La Stella,La Stella,5.32400024414063,25.0,2400,SF@STL,SF,STL,IL,Hamstring,,,,2B/3B/UTIL,,,,
601,61800-68531:Brian Anderson,61800-68531,3B,Brian,Brian Anderson,Anderson,7.77428588867187,35.0,2400,MIA@PHI,MIA,PHI,IL,Shoulder,,,,3B/UTIL,,,,
602,61800-68563:Victor Robles,61800-68563,OF,Victor,Victor Robles,Robles,6.13544319249407,79.0,2400,SD@WSH,WSH,SD,,,,,,OF/UTIL,V. Robles,V. Robles,Victor Robles,1.0
603,61800-52187:Ji-Man Choi,61800-52187,1B,Ji-Man,Ji-Man Choi,Choi,8.64615415915465,39.0,2400,TB@ATL,TB,ATL,,,,,,C/1B/UTIL,,,,
604,61800-13303:Yasmani Grandal,61800-13303,C,Yasmani,Yasmani Grandal,Grandal,10.9111114986359,63.0,2400,HOU@CWS,CWS,HOU,IL,Knee,,,,C/1B/UTIL,,,,
605,61800-11322:Mike Moustakas,61800-11322,2B/3B,Mike,Mike Moustakas,Moustakas,8.91071428571429,28.0,2400,MIL@CIN,CIN,MIL,IL,Heel,,,,2B/3B/UTIL,,,,
606,61800-21573:Jace Peterson,61800-21573,OF,Jace,Jace Peterson,Peterson,9.06888902452257,45.0,2400,MIL@CIN,MIL,CIN,,,,,,OF/UTIL,,,,
607,61800-5445:Alcides Escobar,61800-5445,SS,Alcides,Alcides Escobar,Escobar,8.79090881347656,11.0,2400,SD@WSH,WSH,SD,,,,,,SS/UTIL,A. Escobar,A. Escobar,Alcides Escobar,1.0
608,61800-79181:Mauricio Dubon,61800-79181,SS/OF,Mauricio,Mauricio Dubon,Dubon,5.20606069853812,66.0,2400,SF@STL,SF,STL,,,,,,SS/OF/UTIL,,,,
609,61800-79218:Kevin Newman,61800-79218,2B/SS,Kevin,Kevin Newman,Newman,5.3011765423943,85.0,2400,NYM@PIT,PIT,NYM,,,,,,2B/SS/UTIL,Kevin Newman,Kevin Newman,Kevin Newman,1.0
610,61800-101850:Ramon Urias,61800-101850,2B,Ramon,Ramon Urias,Urias,7.1999996869992,39.0,2400,BAL@KC,BAL,KC,,,,,,2B/UTIL,Ramon Urias,Ramon Urias,Ramon Urias,1.0
611,61800-116339:Abraham Toro,61800-116339,3B,Abraham,Abraham Toro,Toro,8.77586206896552,29.0,2400,HOU@CWS,HOU,CWS,,,,,,3B/UTIL,Abraham Toro,Abraham Toro,Abraham Toro,1.0
612,61800-102331:Nicky Lopez,61800-102331,2B/SS,Nicky,Nicky Lopez,Lopez,6.93132515413215,83.0,2400,BAL@KC,KC,BAL,,,,,,2B/SS/UTIL,Nicky Lopez,Nicky Lopez,Nicky Lopez,1.0
613,61800-81924:Niko Goodrum,61800-81924,2B/SS,Niko,Niko Goodrum,Goodrum,7.99365089053199,63.0,2300,MIN@DET,DET,MIN,IL,Calf,,,,2B/SS/UTIL,,,,
614,61800-81980:Phillip Evans,61800-81980,3B,Phillip,Phillip Evans,Evans,6.50862068965517,58.0,2300,NYM@PIT,PIT,NYM,,,,,,3B/UTIL,,,,
615,61800-73832:Joey Wendle,61800-73832,3B/SS,Joey,Joey Wendle,Wendle,9.45714301567573,77.0,2300,TB@ATL,TB,ATL,,,,,,3B/SS/UTIL,,,,
616,61800-65991:Pedro Severino,61800-65991,C,Pedro,Pedro Severino,Severino,6.69365098741319,63.0,2300,BAL@KC,BAL,KC,,,,,,C/1B/UTIL,P. Severino,P. Severino,Pedro Severino,1.0
617,61800-80485:Austin Slater,61800-80485,OF,Austin,Austin Slater,Slater,6.20526323820415,76.0,2300,SF@STL,SF,STL,,,,,,OF/UTIL,A. Slater,A. Slater,Austin Slater,1.0
618,61800-82596:Jake Rogers,61800-82596,C,Jake,Jake Rogers,Rogers,8.42432465424409,37.0,2300,MIN@DET,DET,MIN,,,,,,C/1B/UTIL,Jake Rogers,Jake Rogers,Jake Rogers,1.0
619,61800-82596:Jake Rogers,61800-82596,C,Jake,Jake Rogers,Rogers,8.42432465424409,37.0,2300,MIN@DET,DET,MIN,,,,,,C/1B/UTIL,Jake Rogers,Jake Rogers,Jake Rogers,1.0
620,61800-97257:Myles Straw,61800-97257,OF,Myles,Myles Straw,Straw,8.24431818181818,88.0,2300,HOU@CWS,HOU,CWS,,,,,,OF/UTIL,Myles Straw,Myles Straw,Myles Straw,1.0
621,61800-13378:Leury Garcia,61800-13378,2B/SS,Leury,Leury Garcia,Garcia,8.1586669921875,75.0,2300,HOU@CWS,CWS,HOU,,,,,,2B/SS/UTIL,Leury Garcia,Leury Garcia,Leury Garcia,1.0
622,61800-38247:Hanser Alberto,61800-38247,2B/3B,Hanser,Hanser Alberto,Alberto,4.59242433490175,66.0,2300,BAL@KC,KC,BAL,,,,,,2B/3B/UTIL,H. Alberto,H. Alberto,Hanser Alberto,1.0
623,61800-101787:LaMonte Wade Jr.,61800-101787,OF,LaMonte,LaMonte Wade Jr.,Wade Jr.,9.11707287299924,41.0,2300,SF@STL,SF,STL,,,,,,OF/UTIL,,,,
624,61800-71217:Omar Narvaez,61800-71217,C,Omar,Omar Narvaez,Narvaez,8.41506832593108,73.0,2300,MIL@CIN,MIL,CIN,,,,,,C/1B/UTIL,Omar Narvaez,Omar Narvaez,Omar Narvaez,1.0
625,61800-81622:Mitch Garver,61800-81622,C,Mitch,Mitch Garver,Garver,8.41219497308498,41.0,2300,MIN@DET,MIN,DET,IL,Groin,,,,C/1B/UTIL,,,,
626,61800-135190:Taylor Walls,61800-135190,SS,Taylor,Taylor Walls,Walls,7.17142857142857,35.0,2200,TB@ATL,TB,ATL,,,,,,SS/UTIL,Taylor Walls,Taylor Walls,Taylor Walls,1.0
627,61800-102584:Tres Barrera,61800-102584,C,Tres,Tres Barrera,Barrera,5.23333326975505,6.0,2200,SD@WSH,WSH,SD,,,,,,C/1B/UTIL,,,,
628,61800-53725:Renato Nunez,61800-53725,1B,Renato,Renato Nunez,Nunez,9.78571428571429,7.0,2200,MIN@DET,DET,MIN,,,,,,C/1B/UTIL,,,,
629,61800-70277:Kevan Smith,61800-70277,C,Kevan,Kevan Smith,Smith,4.80399993896484,25.0,2200,TB@ATL,ATL,TB,,,,,,C/1B/UTIL,Kevan Smith,Kevan Smith,Kevan Smith,1.0
630,61800-82605:Keston Hiura,61800-82605,1B/2B,Keston,Keston Hiura,Hiura,6.16727294921875,55.0,2200,MIL@CIN,MIL,CIN,,,,,,C/1B/2B/UTIL,,,,
631,61800-82644:Jesus Sanchez,61800-82644,OF,Jesus,Jesus Sanchez,Sanchez,7.68260856296705,23.0,2200,MIA@PHI,MIA,PHI,IL,Undisclosed,,,,OF/UTIL,,,,
